timestamp_ns,topic,signal,value
1779769527393270019,/cd110r_1/trek/mtlt335_can_parser/imu_129,yaw_rate,0.000545415391248228
1779769527397647382,/cd110r_1/trek/upper_body_simple_turn/euler_y_median,roll_angle,-2.7486251636744226
1779769527397673500,/cd110r_1/trek/upper_body_simple_turn/euler_x_median,pitch_angle,-1.754299808310061
1779769527413266920,/cd110r_1/trek/mtlt335_can_parser/imu_129,yaw_rate,-0.00040906154343617096
1779769527433375054,/cd110r_1/trek/mtlt335_can_parser/imu_129,yaw_rate,-0.000681769239060285
1779769527435910714,/cd110r_1/trek/joy_control_command,lever,0.30000001192092896
1779769527448200960,/cd110r_1/trek/upper_body_simple_turn/euler_y_median,roll_angle,-2.718041209609143
1779769527448250287,/cd110r_1/trek/upper_body_simple_turn/euler_x_median,pitch_angle,-1.754299808310061
1779769527453252203,/cd110r_1/trek/mtlt335_can_parser/imu_129,yaw_rate,-0.000136353847812057
1779769527473184039,/cd110r_1/trek/mtlt335_can_parser/imu_129,yaw_rate,-0.000545415391248228
1779769527485496877,/cd110r_1/trek/joy_control_command,lever,0.30000001192092896
1779769527493176601,/cd110r_1/trek/mtlt335_can_parser/imu_129,yaw_rate,-0.00040906154343617096
1779769527498593071,/cd110r_1/trek/upper_body_simple_turn/euler_y_median,roll_angle,-2.718041209609143
1779769527498616922,/cd110r_1/trek/upper_body_simple_turn/euler_x_median,pitch_angle,-1.754299808310061
1779769527513219029,/cd110r_1/trek/mtlt335_can_parser/imu_129,yaw_rate,-0.001908953869368798
1779769527533380108,/cd110r_1/trek/mtlt335_can_parser/imu_129,yaw_rate,0.000136353847812057
1779769527535911427,/cd110r_1/trek/joy_control_command,lever,0.30000001192092896
1779769527549423916,/cd110r_1/trek/upper_body_simple_turn/euler_y_median,roll_angle,-2.687533323725206
1779769527549451039,/cd110r_1/trek/upper_body_simple_turn/euler_x_median,pitch_angle,-1.754299808310061
1779769527553214259,/cd110r_1/trek/mtlt335_can_parser/imu_129,yaw_rate,-0.0008181230868723419
1779769527573276153,/cd110r_1/trek/mtlt335_can_parser/imu_129,yaw_rate,-0.000681769239060285
1779769527585725402,/cd110r_1/trek/joy_control_command,lever,0.30000001192092896
1779769527593249051,/cd110r_1/trek/mtlt335_can_parser/imu_129,yaw_rate,0.001227184630308513
1779769527599726308,/cd110r_1/trek/upper_body_simple_turn/euler_x_median,pitch_angle,-1.7551947565485821
1779769527599839336,/cd110r_1/trek/upper_body_simple_turn/euler_y_median,roll_angle,-2.7137648356099477
1779769527613275465,/cd110r_1/trek/mtlt335_can_parser/imu_129,yaw_rate,-0.00136353847812057
1779769527633205409,/cd110r_1/trek/mtlt335_can_parser/imu_129,yaw_rate,-0.000272707695624114
1779769527635591785,/cd110r_1/trek/joy_control_command,lever,0.30000001192092896
1779769527650431554,/cd110r_1/trek/upper_body_simple_turn/euler_y_median,roll_angle,-2.735851943402033
1779769527650502478,/cd110r_1/trek/upper_body_simple_turn/euler_x_median,pitch_angle,-1.7844287800248266
1779769527653390849,/cd110r_1/trek/mtlt335_can_parser/imu_129,yaw_rate,-0.001908953869368798
1779769527673412371,/cd110r_1/trek/mtlt335_can_parser/imu_129,yaw_rate,0.0008181230868723419
1779769527685634968,/cd110r_1/trek/joy_control_command,lever,0.30000001192092896
1779769527693190981,/cd110r_1/trek/mtlt335_can_parser/imu_129,yaw_rate,0.000545415391248228
1779769527701221365,/cd110r_1/trek/upper_body_simple_turn/euler_y_median,roll_angle,-2.7109890266946577
1779769527701261528,/cd110r_1/trek/upper_body_simple_turn/euler_x_median,pitch_angle,-1.7844287800248266
1779769527713353720,/cd110r_1/trek/mtlt335_can_parser/imu_129,yaw_rate,-0.001090830782496456
1779769527733196911,/cd110r_1/trek/mtlt335_can_parser/imu_129,yaw_rate,0.000681769239060285
1779769527735596246,/cd110r_1/trek/joy_control_command,lever,0.30000001192092896
1779769527751649174,/cd110r_1/trek/upper_body_simple_turn/euler_y_median,roll_angle,-2.6637495469651835
1779769527751672499,/cd110r_1/trek/upper_body_simple_turn/euler_x_median,pitch_angle,-1.787124617840727
1779769527753094992,/cd110r_1/trek/mtlt335_can_parser/imu_129,yaw_rate,-0.000272707695624114
1779769527773202700,/cd110r_1/trek/mtlt335_can_parser/imu_129,yaw_rate,0.000954476934684399
1779769527785907281,/cd110r_1/trek/joy_control_command,lever,0.30000001192092896
1779769527793238214,/cd110r_1/trek/mtlt335_can_parser/imu_129,yaw_rate,0.0
1779769527802323910,/cd110r_1/trek/upper_body_simple_turn/euler_y_median,roll_angle,-2.6624221093005405
1779769527802372540,/cd110r_1/trek/upper_body_simple_turn/euler_x_median,pitch_angle,-1.787124617840727
1779769527813378646,/cd110r_1/trek/mtlt335_can_parser/imu_129,yaw_rate,-0.000681769239060285
1779769527833185416,/cd110r_1/trek/mtlt335_can_parser/imu_129,yaw_rate,0.000954476934684399
1779769527835970071,/cd110r_1/trek/joy_control_command,lever,0.30000001192092896
1779769527853285855,/cd110r_1/trek/upper_body_simple_turn/euler_y_median,roll_angle,-2.687574481237929
1779769527853354383,/cd110r_1/trek/upper_body_simple_turn/euler_x_median,pitch_angle,-1.787124617840727
1779769527853583893,/cd110r_1/trek/mtlt335_can_parser/imu_129,yaw_rate,-0.000954476934684399
1779769527873093853,/cd110r_1/trek/mtlt335_can_parser/imu_129,yaw_rate,0.000681769239060285
1779769527885547608,/cd110r_1/trek/joy_control_command,lever,0.30000001192092896
1779769527893132419,/cd110r_1/trek/mtlt335_can_parser/imu_129,yaw_rate,-0.00136353847812057
1779769527903909200,/cd110r_1/trek/upper_body_simple_turn/euler_y_median,roll_angle,-2.7109890266946577
1779769527903929067,/cd110r_1/trek/upper_body_simple_turn/euler_x_median,pitch_angle,-1.787124617840727
1779769527913364599,/cd110r_1/trek/mtlt335_can_parser/imu_129,yaw_rate,0.0008181230868723419
1779769527933300163,/cd110r_1/trek/mtlt335_can_parser/imu_129,yaw_rate,-0.001227184630308513
1779769527935745090,/cd110r_1/trek/joy_control_command,lever,0.30000001192092896
1779769527953400701,/cd110r_1/trek/mtlt335_can_parser/imu_129,yaw_rate,0.000136353847812057
1779769527954763511,/cd110r_1/trek/upper_body_simple_turn/euler_y_median,roll_angle,-2.735851943402033
1779769527954787886,/cd110r_1/trek/upper_body_simple_turn/euler_x_median,pitch_angle,-1.814589413757861
1779769527973305724,/cd110r_1/trek/mtlt335_can_parser/imu_129,yaw_rate,-0.000681769239060285
1779769527985688178,/cd110r_1/trek/joy_control_command,lever,0.30000001192092896
1779769527993282435,/cd110r_1/trek/mtlt335_can_parser/imu_129,yaw_rate,-0.000545415391248228
1779769528005384752,/cd110r_1/trek/upper_body_simple_turn/euler_y_median,roll_angle,-2.7121807778238383
1779769528005420707,/cd110r_1/trek/upper_body_simple_turn/euler_x_median,pitch_angle,-1.814589413757861
1779769528013107989,/cd110r_1/trek/mtlt335_can_parser/imu_129,yaw_rate,0.0
1779769528033123224,/cd110r_1/trek/mtlt335_can_parser/imu_129,yaw_rate,0.000136353847812057
1779769528035486838,/cd110r_1/trek/joy_control_command,lever,0.30000001192092896
1779769528053321131,/cd110r_1/trek/mtlt335_can_parser/imu_129,yaw_rate,-0.000272707695624114
1779769528055945231,/cd110r_1/trek/upper_body_simple_turn/euler_x_median,pitch_angle,-1.814589413757861
1779769528056082733,/cd110r_1/trek/upper_body_simple_turn/euler_y_median,roll_angle,-2.7121807778238383
1779769528073348004,/cd110r_1/trek/mtlt335_can_parser/imu_129,yaw_rate,-0.000136353847812057
1779769528085631048,/cd110r_1/trek/joy_control_command,lever,0.30000001192092896
1779769528093273520,/cd110r_1/trek/mtlt335_can_parser/imu_129,yaw_rate,-0.000545415391248228
1779769528106838378,/cd110r_1/trek/upper_body_simple_turn/euler_y_median,roll_angle,-2.7121807778238383
1779769528106876239,/cd110r_1/trek/upper_body_simple_turn/euler_x_median,pitch_angle,-1.787124617840727
1779769528113351293,/cd110r_1/trek/mtlt335_can_parser/imu_129,yaw_rate,0.0008181230868723419
1779769528133237466,/cd110r_1/trek/mtlt335_can_parser/imu_129,yaw_rate,-0.000954476934684399
1779769528135588718,/cd110r_1/trek/joy_control_command,lever,0.30000001192092896
1779769528153133502,/cd110r_1/trek/mtlt335_can_parser/imu_129,yaw_rate,0.000545415391248228
1779769528157344254,/cd110r_1/trek/upper_body_simple_turn/euler_y_median,roll_angle,-2.7165654017246914
1779769528157366755,/cd110r_1/trek/upper_body_simple_turn/euler_x_median,pitch_angle,-1.7312608797777056
1779769528173247067,/cd110r_1/trek/mtlt335_can_parser/imu_129,yaw_rate,-0.000136353847812057
1779769528185596965,/cd110r_1/trek/joy_control_command,lever,0.30000001192092896
1779769528193273514,/cd110r_1/trek/mtlt335_can_parser/imu_129,yaw_rate,-0.000545415391248228
1779769528208062410,/cd110r_1/trek/upper_body_simple_turn/euler_y_median,roll_angle,-2.719537866620993
1779769528208119533,/cd110r_1/trek/upper_body_simple_turn/euler_x_median,pitch_angle,-1.701935327375029
1779769528213294793,/cd110r_1/trek/mtlt335_can_parser/imu_129,yaw_rate,0.000272707695624114
1779769528233363687,/cd110r_1/trek/mtlt335_can_parser/imu_129,yaw_rate,-0.001090830782496456
1779769528235912519,/cd110r_1/trek/joy_control_command,lever,0.30000001192092896
1779769528253267478,/cd110r_1/trek/mtlt335_can_parser/imu_129,yaw_rate,0.002454369260617026
1779769528258730881,/cd110r_1/trek/upper_body_simple_turn/euler_y_median,roll_angle,-2.719537866620993
1779769528258779877,/cd110r_1/trek/upper_body_simple_turn/euler_x_median,pitch_angle,-1.701935327375029
1779769528273238685,/cd110r_1/trek/mtlt335_can_parser/imu_129,yaw_rate,0.0
1779769528285472171,/cd110r_1/trek/joy_control_command,lever,0.30000001192092896
1779769528293103322,/cd110r_1/trek/mtlt335_can_parser/imu_129,yaw_rate,-0.001227184630308513
1779769528309312469,/cd110r_1/trek/upper_body_simple_turn/euler_y_median,roll_angle,-2.719537866620993
1779769528309385066,/cd110r_1/trek/upper_body_simple_turn/euler_x_median,pitch_angle,-1.7267769683414642
1779769528313310369,/cd110r_1/trek/mtlt335_can_parser/imu_129,yaw_rate,-0.000136353847812057
1779769528333368963,/cd110r_1/trek/mtlt335_can_parser/imu_129,yaw_rate,-0.001227184630308513
1779769528336033130,/cd110r_1/trek/joy_control_command,lever,0.30000001192092896
1779769528353364737,/cd110r_1/trek/mtlt335_can_parser/imu_129,yaw_rate,0.001772600021556741
1779769528359886287,/cd110r_1/trek/upper_body_simple_turn/euler_y_median,roll_angle,-2.694257886057235
1779769528359916104,/cd110r_1/trek/upper_body_simple_turn/euler_x_median,pitch_angle,-1.7534066829282406
1779769528373285276,/cd110r_1/trek/mtlt335_can_parser/imu_129,yaw_rate,-0.001772600021556741
1779769528385627265,/cd110r_1/trek/joy_control_command,lever,0.30000001192092896
1779769528393235229,/cd110r_1/trek/mtlt335_can_parser/imu_129,yaw_rate,0.001772600021556741
1779769528410219804,/cd110r_1/trek/upper_body_simple_turn/euler_x_median,pitch_angle,-1.7853553902816166
1779769528410315522,/cd110r_1/trek/upper_body_simple_turn/euler_y_median,roll_angle,-2.694257886057235
1779769528413137471,/cd110r_1/trek/mtlt335_can_parser/imu_129,yaw_rate,0.001090830782496456
1779769528433207073,/cd110r_1/trek/mtlt335_can_parser/imu_129,yaw_rate,-0.0008181230868723419
1779769528435547428,/cd110r_1/trek/joy_control_command,lever,0.30000001192092896
1779769528453295857,/cd110r_1/trek/mtlt335_can_parser/imu_129,yaw_rate,0.001090830782496456
1779769528460992709,/cd110r_1/trek/upper_body_simple_turn/euler_y_median,roll_angle,-2.694257886057235
1779769528461051738,/cd110r_1/trek/upper_body_simple_turn/euler_x_median,pitch_angle,-1.7534066829282406
1779769528473259700,/cd110r_1/trek/mtlt335_can_parser/imu_129,yaw_rate,-0.001090830782496456
1779769528485584371,/cd110r_1/trek/joy_control_command,lever,0.0
1779769528493172271,/cd110r_1/trek/mtlt335_can_parser/imu_129,yaw_rate,0.001227184630308513
1779769528511589627,/cd110r_1/trek/upper_body_simple_turn/euler_y_median,roll_angle,-2.6930661349280545
1779769528511641547,/cd110r_1/trek/upper_body_simple_turn/euler_x_median,pitch_angle,-1.7534066829282406
1779769528513377393,/cd110r_1/trek/mtlt335_can_parser/imu_129,yaw_rate,-0.000136353847812057
1779769528533264111,/cd110r_1/trek/mtlt335_can_parser/imu_129,yaw_rate,-0.00040906154343617096
1779769528535613482,/cd110r_1/trek/joy_control_command,lever,0.0
1779769528553296461,/cd110r_1/trek/mtlt335_can_parser/imu_129,yaw_rate,0.00040906154343617096
1779769528562015706,/cd110r_1/trek/upper_body_simple_turn/euler_y_median,roll_angle,-2.6930661349280545
1779769528562037779,/cd110r_1/trek/upper_body_simple_turn/euler_x_median,pitch_angle,-1.7534066829282406
1779769528573203677,/cd110r_1/trek/mtlt335_can_parser/imu_129,yaw_rate,-0.0016362461737446838
1779769528585651085,/cd110r_1/trek/joy_control_command,lever,0.0
1779769528593385640,/cd110r_1/trek/mtlt335_can_parser/imu_129,yaw_rate,0.00040906154343617096
1779769528612423489,/cd110r_1/trek/upper_body_simple_turn/euler_y_median,roll_angle,-2.6930661349280545
1779769528612471910,/cd110r_1/trek/upper_body_simple_turn/euler_x_median,pitch_angle,-1.7560915332283917
1779769528613285967,/cd110r_1/trek/mtlt335_can_parser/imu_129,yaw_rate,-0.000681769239060285
1779769528633439214,/cd110r_1/trek/mtlt335_can_parser/imu_129,yaw_rate,-0.000545415391248228
1779769528635856852,/cd110r_1/trek/joy_control_command,lever,0.0
1779769528653295482,/cd110r_1/trek/mtlt335_can_parser/imu_129,yaw_rate,-0.000954476934684399
1779769528663265668,/cd110r_1/trek/upper_body_simple_turn/euler_y_median,roll_angle,-2.6930661349280545
1779769528663333363,/cd110r_1/trek/upper_body_simple_turn/euler_x_median,pitch_angle,-1.7560915332283917
1779769528673319739,/cd110r_1/trek/mtlt335_can_parser/imu_129,yaw_rate,-0.0014998923259326269
1779769528685621057,/cd110r_1/trek/joy_control_command,lever,0.0
1779769528693252427,/cd110r_1/trek/mtlt335_can_parser/imu_129,yaw_rate,0.0
1779769528713137048,/cd110r_1/trek/mtlt335_can_parser/imu_129,yaw_rate,-0.000136353847812057
1779769528713658936,/cd110r_1/trek/upper_body_simple_turn/euler_y_median,roll_angle,-2.6889432023654583
1779769528713670534,/cd110r_1/trek/upper_body_simple_turn/euler_x_median,pitch_angle,-1.7560915332283917
1779769528733286819,/cd110r_1/trek/mtlt335_can_parser/imu_129,yaw_rate,-0.000545415391248228
1779769528736143487,/cd110r_1/trek/joy_control_command,lever,0.0
1779769528753315724,/cd110r_1/trek/mtlt335_can_parser/imu_129,yaw_rate,-0.00040906154343617096
1779769528764292262,/cd110r_1/trek/upper_body_simple_turn/euler_y_median,roll_angle,-2.687655530637315
1779769528764362539,/cd110r_1/trek/upper_body_simple_turn/euler_x_median,pitch_angle,-1.7543034596080502
1779769528773369442,/cd110r_1/trek/mtlt335_can_parser/imu_129,yaw_rate,-0.000545415391248228
1779769528785662938,/cd110r_1/trek/joy_control_command,lever,0.0
1779769528793409477,/cd110r_1/trek/mtlt335_can_parser/imu_129,yaw_rate,-0.001090830782496456
1779769528813210839,/cd110r_1/trek/mtlt335_can_parser/imu_129,yaw_rate,0.000136353847812057
1779769528815077174,/cd110r_1/trek/upper_body_simple_turn/euler_y_median,roll_angle,-2.7138521482750826
1779769528815133641,/cd110r_1/trek/upper_body_simple_turn/euler_x_median,pitch_angle,-1.7825570377741302
1779769528833126986,/cd110r_1/trek/mtlt335_can_parser/imu_129,yaw_rate,0.000136353847812057
1779769528835581196,/cd110r_1/trek/joy_control_command,lever,0.0
1779769528853171452,/cd110r_1/trek/mtlt335_can_parser/imu_129,yaw_rate,0.000272707695624114
1779769528865555491,/cd110r_1/trek/upper_body_simple_turn/euler_x_median,pitch_angle,-1.7551965849898705
1779769528865624122,/cd110r_1/trek/upper_body_simple_turn/euler_y_median,roll_angle,-2.741595545870244
1779769528873406068,/cd110r_1/trek/mtlt335_can_parser/imu_129,yaw_rate,0.000136353847812057
1779769528885632686,/cd110r_1/trek/joy_control_command,lever,0.0
1779769528893243559,/cd110r_1/trek/mtlt335_can_parser/imu_129,yaw_rate,-0.00040906154343617096
1779769528913386631,/cd110r_1/trek/mtlt335_can_parser/imu_129,yaw_rate,-0.000545415391248228
1779769528916231827,/cd110r_1/trek/upper_body_simple_turn/euler_y_median,roll_angle,-2.716597966578518
1779769528916304122,/cd110r_1/trek/upper_body_simple_turn/euler_x_median,pitch_angle,-1.7267996045194827
1779769528933415717,/cd110r_1/trek/mtlt335_can_parser/imu_129,yaw_rate,-0.000545415391248228
1779769528935779586,/cd110r_1/trek/joy_control_command,lever,0.0
1779769528953341668,/cd110r_1/trek/mtlt335_can_parser/imu_129,yaw_rate,-0.001772600021556741
1779769528966800194,/cd110r_1/trek/upper_body_simple_turn/euler_y_median,roll_angle,-2.716597966578518
1779769528966830684,/cd110r_1/trek/upper_body_simple_turn/euler_x_median,pitch_angle,-1.7551965849898705
1779769528973135603,/cd110r_1/trek/mtlt335_can_parser/imu_129,yaw_rate,0.00040906154343617096
1779769528985723651,/cd110r_1/trek/joy_control_command,lever,0.0
1779769528993230764,/cd110r_1/trek/mtlt335_can_parser/imu_129,yaw_rate,-0.000954476934684399
1779769529013240880,/cd110r_1/trek/mtlt335_can_parser/imu_129,yaw_rate,0.000954476934684399
1779769529017481053,/cd110r_1/trek/upper_body_simple_turn/euler_y_median,roll_angle,-2.741595545870244
1779769529017554905,/cd110r_1/trek/upper_body_simple_turn/euler_x_median,pitch_angle,-1.7551965849898705
1779769529033436710,/cd110r_1/trek/mtlt335_can_parser/imu_129,yaw_rate,0.001090830782496456
1779769529036007626,/cd110r_1/trek/joy_control_command,lever,0.0
1779769529053363192,/cd110r_1/trek/mtlt335_can_parser/imu_129,yaw_rate,-0.000272707695624114
1779769529068398464,/cd110r_1/trek/upper_body_simple_turn/euler_y_median,roll_angle,-2.7458258906671897
1779769529068470491,/cd110r_1/trek/upper_body_simple_turn/euler_x_median,pitch_angle,-1.7551965849898705
1779769529073350292,/cd110r_1/trek/mtlt335_can_parser/imu_129,yaw_rate,0.0008181230868723419
1779769529085652237,/cd110r_1/trek/joy_control_command,lever,0.0
1779769529093492969,/cd110r_1/trek/mtlt335_can_parser/imu_129,yaw_rate,-0.00136353847812057
1779769529113228053,/cd110r_1/trek/mtlt335_can_parser/imu_129,yaw_rate,0.001090830782496456
1779769529118794725,/cd110r_1/trek/upper_body_simple_turn/euler_y_median,roll_angle,-2.741595545870244
1779769529118826300,/cd110r_1/trek/upper_body_simple_turn/euler_x_median,pitch_angle,-1.754299808310061
1779769529133129002,/cd110r_1/trek/mtlt335_can_parser/imu_129,yaw_rate,-0.000954476934684399
1779769529135477243,/cd110r_1/trek/joy_control_command,lever,0.0
1779769529153139566,/cd110r_1/trek/mtlt335_can_parser/imu_129,yaw_rate,-0.001908953869368798
1779769529169448199,/cd110r_1/trek/upper_body_simple_turn/euler_y_median,roll_angle,-2.716597966578518
1779769529169489244,/cd110r_1/trek/upper_body_simple_turn/euler_x_median,pitch_angle,-1.7578905943644823
1779769529173216511,/cd110r_1/trek/mtlt335_can_parser/imu_129,yaw_rate,0.0014998923259326269
1779769529185527309,/cd110r_1/trek/joy_control_command,lever,0.0
1779769529193210282,/cd110r_1/trek/mtlt335_can_parser/imu_129,yaw_rate,-0.0008181230868723419
1779769529213198716,/cd110r_1/trek/mtlt335_can_parser/imu_129,yaw_rate,0.000954476934684399
1779769529220186555,/cd110r_1/trek/upper_body_simple_turn/euler_x_median,pitch_angle,-1.7596859817728048
1779769529220385207,/cd110r_1/trek/upper_body_simple_turn/euler_y_median,roll_angle,-2.741595545870244
1779769529233379244,/cd110r_1/trek/mtlt335_can_parser/imu_129,yaw_rate,-0.000272707695624114
1779769529235741761,/cd110r_1/trek/joy_control_command,lever,0.0
1779769529253204783,/cd110r_1/trek/mtlt335_can_parser/imu_129,yaw_rate,0.000681769239060285
1779769529270746921,/cd110r_1/trek/upper_body_simple_turn/euler_y_median,roll_angle,-2.7458258906671897
